ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist,gender,height_cm,weight_kg
24.34889411926269,51.80320358276367,30.544797897338867,38.399452209472656,105.03558349609376,27.075109481811523,184.33721923828125,105.42310333251952,81.873046875,38.14337921142578,70.82354736328125,50.47244644165039,98.824951171875,16.8619441986084,male,180.9,81.7
25.04073143005371,49.42327117919922,33.88666915893555,39.3195686340332,110.18009185791016,28.808082580566406,174.45474243164062,110.6600341796875,78.51648712158203,38.54051971435547,67.50831604003906,57.37968444824219,99.9557113647461,17.179203033447266,male,173.05,86.65
23.413911819458008,52.994178771972656,33.26508712768555,36.32673263549805,112.50951385498048,28.200759887695312,177.66407775878906,104.47759246826172,82.27184295654297,38.18268203735352,67.31904602050781,53.316383361816406,107.3368911743164,17.5904483795166,male,176.75,84.05
25.252864837646484,49.73481750488281,29.829132080078125,35.584651947021484,102.67830657958984,27.3344669342041,171.52537536621094,98.98465728759766,77.57263946533203,36.68434524536133,65.53184509277344,50.31557846069336,92.9094696044922,17.122636795043945,male,169.5,75.1
20.953752517700195,44.99239730834961,27.430883407592773,33.89942932128906,87.34469604492188,23.061843872070312,157.07015991210938,94.67545318603516,69.17514038085938,31.33038902282715,59.02237701416016,53.10393142700195,82.19783020019531,14.711585998535156,female,156.2,57.9
25.627178192138672,53.030372619628906,32.96906661987305,38.18536758422852,105.3108367919922,29.607797622680664,181.9978179931641,104.66577911376952,79.87020111083984,40.66492462158203,72.4503402709961,54.29849243164063,84.67745208740234,19.195890426635746,male,182.0,82.5
27.225780487060547,54.95070266723633,32.503780364990234,41.16471099853516,110.59176635742188,30.38478660583496,191.72146606445312,111.42025756835938,89.01629638671875,39.30583572387695,71.49018096923828,56.92919158935547,101.06328582763672,19.44122695922852,male,191.8,95.65
27.120737075805664,50.98413848876953,31.837631225585938,43.12046432495117,109.12569427490234,27.07539367675781,177.80682373046875,107.9964370727539,79.79304504394531,38.04731369018555,69.67972564697266,54.86402893066406,105.555908203125,17.8687744140625,male,175.5,89.85
24.16373634338379,51.40729522705078,34.12886428833008,38.44260787963867,113.47997283935548,27.644990921020508,178.782958984375,103.95304107666016,81.64118194580078,38.9794921875,67.92595672607422,56.374454498291016,96.8787612915039,15.076398849487305,male,175.5,87.7
26.227447509765625,49.67819213867188,26.42189216613769,36.28799819946289,100.0691146850586,24.236106872558597,168.81375122070312,99.21615600585938,77.24885559082031,34.72777557373047,62.67652893066406,50.35700225830078,89.46890258789062,14.806180953979492,female,166.1,64.2
24.82344627380371,47.75637435913086,27.339061737060547,33.40538787841797,95.82797241210938,25.36899948120117,166.7430877685547,95.76907348632812,73.6461410522461,35.52895736694336,64.935302734375,49.1158332824707,84.59892272949219,16.03099250793457,male,168.0,62.6
24.709760665893555,51.357643127441406,29.036375045776367,39.59628677368164,98.67180633544922,25.274158477783203,178.3273468017578,100.0540771484375,79.91876983642578,36.67642593383789,67.53487396240234,54.44832992553711,89.6758804321289,16.30086898803711,male,175.5,74.4
24.85950088500977,48.675071716308594,33.38175582885742,39.021121978759766,108.42538452148438,28.53860855102539,173.67584228515625,102.67672729492188,77.02947998046875,37.50046157836914,68.52118682861328,55.25961685180664,90.942138671875,17.006040573120117,male,171.8,81.7
22.06548118591309,48.283958435058594,27.866151809692383,36.30577850341797,95.32306671142578,24.341794967651367,169.62521362304688,94.22338104248048,76.8064956665039,33.0548095703125,62.374488830566406,54.52182388305664,72.86249542236328,15.54216194152832,female,169.5,63.2
23.03183937072754,48.67331314086914,28.263959884643555,36.24233627319336,101.45004272460938,24.26540756225586,169.77513122558594,106.48950958251952,79.05758666992188,32.736454010009766,61.78771209716797,56.129913330078125,83.8014144897461,15.470462799072266,female,169.75,68.95
24.41596984863281,44.67102813720703,34.02150344848633,39.71658706665039,99.6177749633789,27.057537078857425,161.09735107421875,108.1435089111328,70.70780944824219,33.48346328735352,61.80668640136719,60.24334335327149,89.17278289794922,16.63928985595703,female,161.0,75.6
22.121170043945312,50.0666618347168,33.132747650146484,37.4149169921875,111.11244201660156,25.94504737854004,163.7317657470703,110.9326400756836,76.93948364257812,35.44302749633789,59.32429122924805,60.00509262084961,97.04959106445312,16.555471420288086,female,160.9,80.15
27.26638603210449,56.65361022949219,35.027626037597656,40.33827590942383,109.80859375,30.741470336914062,189.37823486328125,107.62317657470705,86.54141998291016,39.981964111328125,71.55625915527344,56.7685775756836,93.29143524169922,19.040958404541016,male,189.5,93.9
27.699705123901367,52.02716445922852,38.40901184082031,45.14128494262695,122.55809020996094,32.832359313964844,182.82118225097656,116.69393157958984,80.00447845458984,40.26883316040039,73.177734375,63.71376800537109,114.9693374633789,19.38218688964844,male,181.75,113.8
22.54987144470215,47.887325286865234,33.670108795166016,37.30579376220703,112.3879623413086,27.62906646728516,166.53775024414062,111.89044952392578,74.93448638916016,35.88084411621094,62.13562774658203,61.3396110534668,97.4811553955078,17.1543025970459,female,165.0,84.0
24.179622650146484,48.704078674316406,32.47178268432617,38.33621597290039,104.24854278564452,27.38243293762207,173.38916015625,103.77912139892578,76.13001251220703,36.82064437866211,67.05393981933594,55.03826141357422,95.21810150146484,16.29705238342285,male,170.0,78.2
22.9685115814209,48.5946159362793,27.303878784179688,32.80721664428711,94.49571228027344,24.6227970123291,167.200439453125,93.83394622802734,75.24613189697266,36.27778625488281,63.72623443603516,48.70832061767578,85.1277084350586,16.350387573242188,male,165.5,61.8
24.059551239013672,49.50361251831055,35.29069900512695,37.76854705810547,109.36864471435548,29.327726364135746,170.4271697998047,101.47643280029295,78.8232650756836,38.16144943237305,62.46938705444336,55.69514465332031,90.23186492919922,16.810251235961914,male,166.75,76.9
22.286760330200195,44.68696594238281,23.724693298339844,34.742610931396484,82.40026092529297,23.338987350463867,159.8365020751953,91.83966827392578,70.7750015258789,32.89825820922852,59.5645637512207,48.082061767578125,71.39347839355469,15.25199031829834,female,160.0,52.3
25.64766502380371,55.42367172241211,31.982723236083984,36.74077606201172,104.17343139648438,27.831987380981445,189.77679443359372,106.5025405883789,85.92388153076172,38.657840728759766,73.31277465820312,56.83971786499024,94.57283020019533,17.266700744628906,male,191.0,90.4
20.825942993164062,50.94427108764648,25.26238822937012,31.34707260131836,87.31368255615234,21.579315185546875,168.4728240966797,93.66131591796876,78.33564758300781,32.636287689208984,60.76560592651367,47.09126663208008,67.684814453125,14.78540325164795,female,168.0,52.8
26.472780227661133,49.58602142333984,35.63746643066406,41.1288948059082,116.84011840820312,30.614152908325195,176.36053466796875,119.5794906616211,77.425537109375,39.92809677124024,70.15263366699219,60.51094436645508,112.3038330078125,19.08553123474121,male,174.0,103.4
23.52410125732422,48.19753646850586,32.65481185913086,38.360145568847656,119.11448669433594,27.302064895629883,165.19491577148438,108.58586120605467,74.9403305053711,37.18885040283203,61.90311050415039,60.36492538452149,98.3752899169922,16.44611930847168,female,155.7,44.9
23.38972282409668,46.58535003662109,28.34267234802246,34.162750244140625,95.91622161865234,26.1457576751709,170.9291229248047,94.1266632080078,73.35638427734375,35.84999084472656,65.32471466064453,49.33018493652344,85.20823669433594,16.685117721557617,male,164.0,65.3
22.280521392822266,46.28203582763672,27.914691925048828,35.31764221191406,97.53553009033205,24.12632942199707,160.4709014892578,103.42962646484376,72.2280502319336,35.886383056640625,61.309268951416016,57.11328506469727,84.64244842529297,16.39433479309082,female,159.0,66.3
23.98917007446289,50.57263946533203,27.1478271484375,35.62146759033203,92.68321228027344,24.98356437683105,172.1481170654297,96.11089324951172,79.1534423828125,35.51525115966797,63.06185531616211,52.21268844604492,78.90081787109375,16.246912002563477,male,173.1,66.6
27.24779891967773,51.38987350463867,34.776580810546875,42.41831207275391,118.8440933227539,30.50282287597656,179.12974548339844,110.2225112915039,80.22701263427734,38.64426803588867,68.26292419433594,55.17718124389648,110.42811584472656,19.211061477661133,male,176.5,92.8
23.08041381835937,49.12768173217773,28.414459228515625,38.56144332885742,93.39962005615234,24.29977035522461,169.54229736328125,100.67453002929688,77.6395034790039,34.207733154296875,62.63411712646485,54.66332244873047,78.13336944580078,16.740795135498047,female,169.5,66.7
24.036474227905277,45.282135009765625,30.14162254333496,40.4699592590332,95.40482330322266,26.022403717041016,161.63357543945312,103.71168518066406,70.59870910644531,33.37874221801758,61.86981201171875,55.196048736572266,86.04528045654297,16.081483840942383,female,161.0,69.9
22.806394577026367,47.06086730957031,26.653339385986328,39.459129333496094,94.0296401977539,23.882434844970703,160.21852111816406,97.20577239990234,73.15338134765625,33.059913635253906,58.7928352355957,51.90180587768555,81.38391876220703,14.944025993347168,female,159.1,61.7
24.05124282836914,50.78951644897461,30.906604766845703,38.79723739624024,99.97151184082033,27.134557723999023,169.6356964111328,103.56049346923828,76.04256439208984,36.901634216308594,66.07701110839844,55.00624847412109,92.45298767089844,17.384052276611328,male,169.0,75.5
22.334836959838867,45.05311584472656,28.736141204833984,30.26473426818848,94.42191314697266,25.891401290893555,159.917236328125,95.7269058227539,69.6521987915039,35.02826690673828,62.8208236694336,52.247257232666016,78.93727111816406,15.767657279968262,male,158.5,58.8
22.599443435668945,48.45741653442383,28.09447479248047,36.50622177124024,92.93629455566406,24.205177307128903,162.80702209472656,97.92972564697266,75.9937744140625,34.409854888916016,59.21636581420898,50.17811965942383,85.15086364746094,14.808453559875488,female,162.0,60.55
26.202655792236328,53.11483383178711,32.57013702392578,42.60979461669922,115.73747253417967,28.054298400878903,184.5908050537109,112.29450988769533,82.72940826416016,37.854923248291016,72.39312744140625,53.11470413208008,110.31468200683594,17.950246810913086,male,183.25,92.15
22.40511512756348,49.420013427734375,25.997360229492188,34.20795822143555,85.48236846923828,23.97638320922852,166.36065673828125,90.94426727294922,76.00768280029297,34.65470886230469,61.491512298583984,45.39373016357422,73.43668365478516,15.293212890625,male,166.3,54.6
27.460174560546875,52.97970962524414,36.13219451904297,47.16732406616211,120.86772918701172,31.66138458251953,184.72659301757807,119.09381103515624,83.871337890625,40.3421516418457,72.02027130126953,62.36364364624024,120.7682647705078,19.180438995361328,male,180.2,111.9
24.33282470703125,46.90985107421875,28.081920623779297,39.076473236083984,97.87828063964844,25.032642364501957,161.39137268066406,105.90386962890624,72.00284576416016,33.4484977722168,62.25896453857422,57.02068328857422,88.85763549804688,15.971505165100098,female,161.85,72.05
23.697784423828125,50.63304138183594,29.955890655517575,39.3833122253418,107.36824798583984,25.92560386657715,176.13047790527344,106.16272735595705,78.77594757080078,38.34498596191406,66.68832397460938,52.06618881225586,100.65030670166016,15.634169578552246,male,174.0,82.6
26.062803268432617,53.63874435424805,27.618709564208984,36.30565643310547,93.49794006347656,27.734519958496094,178.2229461669922,89.90689086914062,86.65924835205078,35.98493194580078,64.80560302734375,51.21700286865234,71.64649200439453,17.24164390563965,male,178.4,63.5
24.87523651123047,48.223934173583984,30.027856826782227,37.20077896118164,107.89895629882812,27.8772087097168,172.59158325195312,102.68606567382812,77.22728729248047,37.61933135986328,66.902099609375,53.61049270629883,91.6111068725586,17.516719818115234,male,170.0,77.3
23.737960815429688,50.49484252929688,27.326318740844727,37.77935028076172,88.88947296142578,24.122299194335938,171.79905700683594,98.19741821289062,79.81324005126953,32.42753601074219,61.87739562988281,52.50125503540039,78.02482604980469,15.426907539367676,female,169.4,61.3
23.8083610534668,49.97663879394531,33.735572814941406,38.654205322265625,103.03874969482422,28.59172821044922,174.76226806640625,103.56795501708984,75.91814422607422,37.403846740722656,68.81855773925781,55.68854522705078,89.61148071289062,16.839738845825195,male,173.8,78.2
22.58608627319336,46.094486236572266,27.437929153442383,37.16923522949219,89.19153594970703,23.316377639770508,162.3371124267578,96.8127670288086,75.9902572631836,31.261754989624023,57.73405456542969,52.78351593017578,80.69123077392578,15.435639381408691,female,161.0,62.9
23.3764762878418,48.279747009277344,28.5120849609375,38.868289947509766,93.47380828857422,24.312530517578125,170.36068725585938,107.29231262207033,79.1264877319336,33.26886367797852,61.88245391845703,56.847129821777344,84.08770751953125,14.933624267578123,female,169.25,69.45
23.905208587646484,51.76201248168945,26.96968650817871,36.46891021728516,94.75981903076172,24.952157974243164,177.93508911132812,95.64967346191406,81.2579345703125,37.98137664794922,69.37242126464844,48.73292541503906,85.09166717529297,15.74660301208496,male,177.0,65.3
25.07793426513672,49.539588928222656,28.833126068115234,34.4145393371582,96.72265625,25.293790817260746,172.59640502929688,94.35323333740234,77.63107299804688,36.30324935913086,65.43775939941406,50.41643524169922,81.01721954345703,16.96176528930664,male,172.0,64.2
28.648866653442383,55.44279861450195,43.57382583618164,46.84347534179688,149.62538146972656,33.79820251464844,188.62998962402344,149.68731689453125,84.954345703125,42.8775520324707,76.61418914794922,77.5657958984375,148.1142578125,19.574037551879883,male,185.0,159.75
22.07048225402832,51.62034606933594,24.21930885314941,31.686996459960938,85.02081298828125,22.972505569458008,169.2164306640625,90.55326080322266,80.34208679199219,33.643856048583984,59.02701950073242,43.96139907836914,75.51879119873047,15.773797035217283,female,168.2,51.6
23.38196563720703,48.63140106201172,29.32096099853516,34.152713775634766,104.44013214111328,26.774526596069336,171.53518676757812,101.3090362548828,76.78570556640625,36.51095199584961,65.63806915283203,51.06829071044922,95.42615509033205,16.337650299072266,male,170.2,74.3
26.351953506469727,49.982460021972656,31.8552188873291,39.7554817199707,106.46698760986328,28.062824249267575,180.68975830078125,102.87213134765624,77.23497772216797,37.569786071777344,70.4169692993164,56.06754684448242,93.48493957519533,18.466920852661133,male,179.05,85.35
23.93388557434082,50.77123260498047,28.30501365661621,38.64670944213867,102.9622039794922,25.558032989501957,175.88548278808594,104.43807983398438,81.93487548828125,35.13468933105469,64.6199722290039,54.56203079223633,95.1157455444336,16.417987823486328,female,175.0,76.85
24.912601470947266,51.21212005615234,34.26433181762695,38.7002067565918,107.3228759765625,29.12591552734375,177.430908203125,105.86248016357422,79.0982437133789,38.83955383300781,68.93282318115234,57.79862976074219,93.08509826660156,16.952896118164062,male,178.0,84.5
26.63434219360352,48.38962173461914,32.430057525634766,38.69637298583984,99.82012176513672,27.94725799560547,169.94754028320312,98.57194519042967,75.80091094970703,37.012733459472656,66.16728210449219,54.98177337646485,86.49824523925781,17.502479553222656,male,168.5,74.2
25.473865509033203,50.48626708984375,38.89904022216797,40.70102691650391,136.61700439453125,30.42164802551269,176.60464477539062,115.7269058227539,78.41819763183594,41.72389221191406,70.05892944335938,58.53284454345703,126.69525146484376,18.206382751464844,male,172.5,115.2
27.546329498291016,52.87029266357422,36.20309448242188,41.88444519042969,107.4844970703125,31.458221435546875,186.10397338867188,110.3258285522461,83.43458557128906,38.80073165893555,73.81745147705078,59.85936737060547,94.9634246826172,19.652027130126957,male,186.0,96.3
22.289875030517575,48.272071838378906,30.70331573486328,36.63473129272461,102.28885650634766,26.0811824798584,163.58584594726562,100.28044128417967,74.82734680175781,33.06485366821289,60.205379486083984,57.34062194824219,86.05390167236328,16.440460205078125,female,164.1,70.7
25.57148742675781,51.92267227172852,28.76565170288086,37.1022834777832,94.10941314697266,25.84296417236328,178.40377807617188,95.7107391357422,79.59709930419922,36.66702651977539,68.09100341796875,49.71983337402344,77.23513793945312,16.73000144958496,male,177.0,67.8
24.7232608795166,48.98234558105469,31.48506736755371,35.18566131591797,99.3706283569336,26.130590438842773,173.30108642578125,99.94602966308594,76.74633026123047,35.72866439819336,68.3309097290039,53.73415756225586,87.77257537841797,16.34784507751465,male,173.1,72.7
20.92096328735352,43.56281280517578,25.0067138671875,31.48600959777832,83.31199645996094,21.8660945892334,153.40528869628906,90.30299377441406,69.79593658447266,29.277633666992188,55.86012268066406,45.40093994140625,67.42786407470703,14.871424674987791,female,152.5,47.0
24.32117462158203,51.04681396484375,28.19289970397949,35.60920715332031,105.11690521240234,25.48017692565918,172.39004516601562,98.50393676757812,79.92750549316406,36.27229309082031,63.76668930053711,51.59449005126953,96.04086303710938,16.693561553955078,male,171.2,70.4
26.61162757873535,50.844337463378906,35.60597610473633,42.3868522644043,113.68846130371094,29.20237922668457,180.4743194580078,118.3687744140625,80.4097900390625,38.1878662109375,72.63099670410156,63.23392105102539,108.17127227783205,17.328556060791016,male,179.55,95.95
23.688291549682617,47.52383804321289,27.959190368652344,34.974700927734375,103.5038833618164,25.290958404541016,164.9544677734375,98.53953552246094,73.99703979492188,36.3225212097168,63.38933563232422,50.94469833374024,91.2874984741211,16.63926124572754,male,164.5,69.6
24.92074966430664,50.87155532836914,26.8181095123291,39.3043098449707,96.19219207763672,24.59461975097656,175.4066925048828,102.61275482177734,79.49666595458984,34.8982048034668,64.9070816040039,52.92129898071289,88.24603271484375,15.70671844482422,female,176.0,71.8
25.877256393432617,50.91641998291016,34.99225997924805,41.70287322998047,109.49373626708984,29.890329360961918,177.07496643066406,108.33096313476562,79.25426483154297,37.69796371459961,69.66337585449219,55.86604690551758,97.24747467041016,16.695419311523438,male,176.5,86.7
23.34686279296875,49.61026763916016,35.57974624633789,39.679466247558594,106.14325714111328,30.304418563842773,172.39720153808594,106.71337890625,77.01444244384766,37.3896713256836,66.90763854980469,56.49784469604492,101.6266632080078,18.295459747314453,male,169.8,83.15
23.708972930908203,51.29008102416992,31.42506217956543,36.95734405517578,100.3293228149414,26.82969665527344,175.16305541992188,97.62066650390624,79.26004028320312,37.42569351196289,65.86341857910156,52.72734832763672,84.38748168945312,17.147136688232422,male,173.2,72.6
21.375606536865234,47.06450653076172,25.19011116027832,34.23427200317383,81.83576202392578,22.68685913085937,169.3643035888672,94.28793334960938,77.607666015625,31.659687042236328,60.09965133666992,48.84772491455078,75.59247589111328,14.33060359954834,female,169.0,56.7
22.90557861328125,45.74873733520508,26.53684425354004,36.71290588378906,91.56161499023438,23.9198055267334,161.7175750732422,100.95443725585938,74.82514190673828,32.54400634765625,58.84856796264648,50.74721908569336,78.16004943847656,15.369043350219728,female,161.5,60.5
24.65892601013184,53.09800720214844,24.959373474121094,33.57399368286133,90.95502471923828,23.17052459716797,183.3563995361328,91.37252044677734,84.79872131347656,35.375465393066406,68.65763854980469,47.637577056884766,75.24459838867188,15.863121032714844,male,184.2,61.7
24.10685157775879,50.55830001831055,32.391326904296875,34.7845573425293,111.3026885986328,28.249998092651367,174.81039428710938,108.1917495727539,80.44093322753906,37.973392486572266,66.93290710449219,58.1186637878418,101.62543487548828,16.814533233642578,male,173.0,85.8
25.900545120239254,51.82164764404297,30.65869140625,37.00981903076172,105.9274673461914,25.576860427856445,176.00160217285156,100.89250183105467,77.92959594726562,38.342193603515625,69.68037414550781,51.36037063598633,96.5586929321289,15.728053092956545,male,174.5,79.4
24.44216728210449,46.923301696777344,32.910484313964844,39.98864364624024,103.68083190917967,28.49013900756836,159.2215118408203,104.66130065917967,75.1431884765625,33.124019622802734,58.69729995727539,58.21172332763672,92.50763702392578,18.95884132385254,female,158.0,73.4
24.233776092529297,48.15271759033203,28.54453659057617,38.95841217041016,96.27783966064452,25.2940673828125,166.2782440185547,100.74641418457033,75.81748962402344,32.52134704589844,61.89051818847656,53.54510498046875,85.10908508300781,15.88343906402588,female,165.4,67.4
22.55992317199707,50.42573547363281,24.32812118530273,37.94060897827149,85.47596740722656,22.464662551879883,174.484619140625,97.8724365234375,82.68121337890625,32.126190185546875,62.268821716308594,51.33407211303711,76.15034484863281,14.174857139587402,female,172.6,58.9
23.003324508666992,47.1253547668457,28.050121307373047,36.35768508911133,96.16275787353516,24.54242515563965,163.0580291748047,95.03447723388672,74.91320037841797,32.28316879272461,60.01708221435547,50.68498992919922,79.44277954101562,15.426566123962402,female,161.6,58.8
26.67891311645508,51.55987930297852,26.84073638916016,36.27079772949219,93.44131469726562,25.651033401489254,174.5568389892578,90.45223236083984,80.23628997802734,35.66407012939453,63.781471252441406,48.167327880859375,72.35572052001953,17.50178337097168,male,172.0,63.5
25.784181594848636,48.472354888916016,25.499412536621094,39.514259338378906,95.11683654785156,24.35044479370117,171.43923950195312,92.61956787109376,76.82738494873047,35.627227783203125,64.97047424316406,47.851844787597656,78.4588851928711,15.894482612609863,male,171.3,64.8
21.65051651000977,49.40485382080078,26.445491790771484,30.02821350097656,91.7636489868164,24.30234718322754,167.37672424316406,90.64873504638672,77.5689468383789,35.365840911865234,61.55902099609375,46.1538200378418,75.96746063232422,15.472869873046877,male,166.0,56.7
27.73998069763184,54.0179557800293,33.95054626464844,41.84759140014648,120.33712005615234,29.927398681640625,185.2244873046875,108.79192352294922,84.08287048339844,40.24790191650391,70.98088836669922,57.41318893432617,105.32633972167967,18.631397247314453,male,185.0,102.0
23.624801635742188,46.44612121582031,29.327289581298828,39.35114669799805,98.0508804321289,24.98572540283203,157.62767028808594,109.39189910888672,71.3988265991211,33.504051208496094,58.800079345703125,56.52810287475586,89.73368835449219,16.51665496826172,female,156.5,69.9
23.940303802490234,51.64979553222656,33.07089614868164,37.33501815795898,102.21217346191406,28.668296813964844,168.85426330566406,99.0152816772461,77.8312759399414,37.24227142333984,62.42201232910156,54.35220718383789,91.30501556396484,17.12540054321289,male,167.0,77.3
